MIMAT0017893	rno-miR-3591;rno-miR-122b;
MIMAT0017894	rno-miR-344b-1-3p;
MIMAT0017895	rno-miR-3592;
MIMAT0017896	rno-miR-3593-5p;
MIMAT0017897	rno-miR-3593-3p;
MIMAT0017898	rno-miR-3594-5p;
MIMAT0017899	rno-miR-3594-3p;
MIMAT0017900	rno-miR-3120;
MIMAT0017901	rno-miR-741-5p;
MIMAT0017902	rno-miR-741-3p;
MIMAT0017903	rno-miR-3595;
MIMAT0017904	rno-miR-328b-3p;
MIMAT0024843	rno-miR-1839-5p;
MIMAT0024844	rno-miR-1839-3p;
MIMAT0024845	rno-miR-3068-5p;
MIMAT0024846	rno-miR-3068-3p;
MIMAT0024847	rno-miR-1843-5p;rno-miR-1843a-5p;
MIMAT0024848	rno-miR-1843-3p;rno-miR-1843a-3p;
MIMAT0024849	rno-miR-509-5p;
MIMAT0024850	rno-miR-509-3p;
MIMAT0024851	rno-miR-1306-5p;
MIMAT0024852	rno-miR-1306-3p;
MIMAT0024853	rno-miR-3473;
MIMAT0024854	rno-miR-6215;
MIMAT0024855	rno-miR-378b;
MIMAT0024856	rno-miR-6216;
MIMAT0025047	rno-miR-6314;
MIMAT0025048	rno-miR-3099;
MIMAT0025049	rno-miR-344i;
MIMAT0025050	rno-miR-6315;
MIMAT0025051	rno-miR-3102;
MIMAT0025052	rno-miR-344g;
MIMAT0025053	rno-miR-6316;
MIMAT0025054	rno-miR-6317;
MIMAT0025055	rno-miR-6318;
MIMAT0025056	rno-miR-6319;
MIMAT0025057	rno-miR-3075;
MIMAT0025058	rno-miR-6320;
MIMAT0025059	rno-miR-6321;
MIMAT0025060	rno-miR-1298;
MIMAT0025061	rno-miR-6322;
MIMAT0025062	rno-miR-6323;
MIMAT0025063	rno-miR-6324;
MIMAT0025064	rno-miR-6325;
MIMAT0025065	rno-miR-6326;
MIMAT0025066	rno-miR-6327;
MIMAT0025067	rno-miR-6328;
MIMAT0025068	rno-miR-6329;
MIMAT0025069	rno-miR-6330;
MIMAT0025070	rno-miR-6331;
MIMAT0025071	rno-miR-3072;
MIMAT0025072	rno-miR-679;
MIMAT0025073	rno-miR-6332;
MIMAT0025074	rno-miR-6333;
MIMAT0025075	rno-miR-6334;
MIMAT0026467	rno-miR-125b-2-3p;
MIMAT0029579	rno-miR-7578;
MIMAT0030409	rno-miR-155-5p;
MIMAT0030410	rno-miR-155-3p;
MIMAT0031125	rno-miR-1199-5p;
MIMAT0031126	rno-miR-1199-3p;
MIMAT0035719	rno-let-7g-5p;
MIMAT0035720	rno-let-7g-3p;
MIMAT0035721	rno-miR-1247-5p;
MIMAT0035722	rno-miR-1247-3p;
MIMAT0035723	rno-miR-1297;
MIMAT0035724	rno-miR-148a-5p;
MIMAT0035725	rno-miR-148a-3p;
MIMAT0035726	rno-miR-149-5p;
MIMAT0035727	rno-miR-149-3p;
MIMAT0035728	rno-miR-15a-5p;
MIMAT0035729	rno-miR-15a-3p;
MIMAT0035730	rno-miR-1843b-5p;
MIMAT0035731	rno-miR-1843b-3p;
MIMAT0035732	rno-miR-1896;
MIMAT0035733	rno-miR-193b-5p;
MIMAT0035734	rno-miR-193b-3p;
MIMAT0035735	rno-miR-1956-5p;
MIMAT0035736	rno-miR-1956-3p;
MIMAT0035737	rno-miR-3064-5p;
MIMAT0035738	rno-miR-3064-3p;
MIMAT0035739	rno-miR-3084a-5p;rno-miR-3084a-1-5p;
MIMAT0035740	rno-miR-3084a-3p;
MIMAT0035741	rno-miR-3084b-5p;rno-miR-3084a-5p;
MIMAT0035742	rno-miR-3084b-3p;
MIMAT0035743	rno-miR-3084c-5p;rno-miR-3084b-5p;
MIMAT0035744	rno-miR-3084c-3p;rno-miR-3084b-3p;
MIMAT0035745	rno-miR-3084d;
MIMAT0035746	rno-miR-450b-5p;
MIMAT0035747	rno-miR-450b-3p;
MIMAT0035748	rno-miR-452-5p;
MIMAT0035749	rno-miR-452-3p;
MIMAT0035750	rno-miR-5132-5p;
MIMAT0035751	rno-miR-5132-3p;
MIMAT0035752	rno-miR-762;
MIMAT0037262	rno-miR-466b-4-3p;
MIMAT0037263	rno-miR-1b;
MIMAT0037264	rno-miR-676;
MIMAT0037265	rno-miR-486;
MIMAT0044471	rno-miR-709;
